0.779221 0.248619 -1.120570
0.780220 0.247499 -1.120667
0.781219 0.246380 -1.120764
0.782218 0.245260 -1.120859
0.783217 0.244140 -1.120954
0.784216 0.243020 -1.121047
0.785215 0.241900 -1.121141
0.786214 0.240780 -1.121233
0.787213 0.239660 -1.121324
0.788212 0.238540 -1.121415
0.789211 0.237420 -1.121505
0.790210 0.236299 -1.121594
0.791209 0.235179 -1.121682
0.792208 0.234058 -1.121770
0.793207 0.232937 -1.121856
0.794206 0.231817 -1.121942
0.795205 0.230696 -1.122027
0.796204 0.229575 -1.122112
0.797203 0.228454 -1.122195
0.798202 0.227333 -1.122278
0.799201 0.226211 -1.122360
0.800200 0.225090 -1.122441
0.801199 0.223969 -1.122522
0.802198 0.222847 -1.122602
0.803197 0.221726 -1.122681
0.804196 0.220604 -1.122759
0.805195 0.219482 -1.122836
0.806194 0.218361 -1.122913
0.807193 0.217239 -1.122989
0.808192 0.216117 -1.123064
0.809191 0.214995 -1.123139
0.810190 0.213873 -1.123213
0.811189 0.212751 -1.123286
0.812188 0.211629 -1.123358
0.813187 0.210506 -1.123430
0.814186 0.209384 -1.123501
0.815185 0.208262 -1.123571
0.816184 0.207139 -1.123640
0.817183 0.206017 -1.123709
0.818182 0.204894 -1.123777
0.819181 0.203771 -1.123844
0.820180 0.202649 -1.123911
0.821179 0.201526 -1.123977
0.822178 0.200403 -1.124042
0.823177 0.199280 -1.124107
0.824176 0.198157 -1.124170
0.825175 0.197034 -1.124233
0.826174 0.195911 -1.124296
0.827173 0.194787 -1.124358
0.828172 0.193664 -1.124419
0.829171 0.192541 -1.124479
0.830170 0.191417 -1.124539
0.831169 0.190294 -1.124598
0.832168 0.189171 -1.124657
0.833167 0.188047 -1.124714
0.834166 0.186923 -1.124771
0.835165 0.185800 -1.124828
0.836164 0.184676 -1.124884
0.837163 0.183552 -1.124939
0.838162 0.182428 -1.124993
0.839161 0.181304 -1.125047
0.840160 0.180180 -1.125101
0.841159 0.179056 -1.125153
0.842158 0.177932 -1.125205
0.843157 0.176808 -1.125257
0.844156 0.175684 -1.125307
0.845155 0.174560 -1.125358
0.846154 0.173436 -1.125407
0.847153 0.172311 -1.125456
0.848152 0.171187 -1.125504
0.849151 0.170063 -1.125552
0.850150 0.168938 -1.125599
0.851149 0.167814 -1.125645
0.852148 0.166689 -1.125691
0.853147 0.165565 -1.125737
0.854146 0.164440 -1.125781
0.855145 0.163315 -1.125825
0.856144 0.162190 -1.125869
0.857143 0.161066 -1.125912
0.858142 0.159941 -1.125954
0.859141 0.158816 -1.125996
0.860140 0.157691 -1.126037
0.861139 0.156566 -1.126078
0.862138 0.155441 -1.126118
0.863137 0.154316 -1.126158
0.864136 0.153191 -1.126197
0.865135 0.152066 -1.126235
0.866134 0.150941 -1.126273
0.867133 0.149816 -1.126311
0.868132 0.148691 -1.126348
0.869131 0.147565 -1.126384
0.870130 0.146440 -1.126420
0.871129 0.145315 -1.126455
0.872128 0.144189 -1.126490
0.873127 0.143064 -1.126524
