# l = 0
# n = 1
# E = -0.49999918
# r	u(r)	R(r)	V(r)
45.96500807	0.00000000	0.00000000	-0.02175568
45.96750806	0.00000000	0.00000000	-0.02175450
45.97000806	0.00000000	0.00000000	-0.02175331
45.97250805	0.00000000	0.00000000	-0.02175213
45.97500805	0.00000000	0.00000000	-0.02175095
45.97750804	0.00000000	0.00000000	-0.02174977
45.98000804	0.00000000	0.00000000	-0.02174858
45.98250803	0.00000000	0.00000000	-0.02174740
45.98500803	0.00000000	0.00000000	-0.02174622
45.98750802	0.00000000	0.00000000	-0.02174504
45.99000802	0.00000000	0.00000000	-0.02174385
45.99250801	0.00000000	0.00000000	-0.02174267
45.99500801	0.00000000	0.00000000	-0.02174149
45.99750801	0.00000000	0.00000000	-0.02174031
46.00000800	0.00000000	0.00000000	-0.02173913
46.00250799	0.00000000	0.00000000	-0.02173795
46.00500799	0.00000000	0.00000000	-0.02173676
46.00750798	0.00000000	0.00000000	-0.02173558
46.01000798	0.00000000	0.00000000	-0.02173440
46.01250797	0.00000000	0.00000000	-0.02173322
46.01500797	0.00000000	0.00000000	-0.02173204
46.01750797	0.00000000	0.00000000	-0.02173086
46.02000796	0.00000000	0.00000000	-0.02172968
46.02250795	0.00000000	0.00000000	-0.02172850
46.02500795	0.00000000	0.00000000	-0.02172732
46.02750794	0.00000000	0.00000000	-0.02172614
46.03000794	0.00000000	0.00000000	-0.02172496
46.03250793	0.00000000	0.00000000	-0.02172378
46.03500793	0.00000000	0.00000000	-0.02172260
46.03750792	0.00000000	0.00000000	-0.02172142
46.04000792	0.00000000	0.00000000	-0.02172024
46.04250791	0.00000000	0.00000000	-0.02171906
46.04500791	0.00000000	0.00000000	-0.02171788
46.04750790	0.00000000	0.00000000	-0.02171670
46.05000790	0.00000000	0.00000000	-0.02171552
46.05250789	0.00000000	0.00000000	-0.02171434
46.05500789	0.00000000	0.00000000	-0.02171317
46.05750788	0.00000000	0.00000000	-0.02171199
46.06000788	0.00000000	0.00000000	-0.02171081
46.06250787	0.00000000	0.00000000	-0.02170963
46.06500787	0.00000000	0.00000000	-0.02170845
46.06750786	0.00000000	0.00000000	-0.02170727
46.07000786	0.00000000	0.00000000	-0.02170610
46.07250785	0.00000000	0.00000000	-0.02170492
46.07500785	0.00000000	0.00000000	-0.02170374
46.07750784	0.00000000	0.00000000	-0.02170256
46.08000784	0.00000000	0.00000000	-0.02170139
46.08250783	0.00000000	0.00000000	-0.02170021
46.08500783	0.00000000	0.00000000	-0.02169903
46.08750782	0.00000000	0.00000000	-0.02169785
46.09000782	0.00000000	0.00000000	-0.02169668
46.09250781	0.00000000	0.00000000	-0.02169550
46.09500781	0.00000000	0.00000000	-0.02169432
46.09750780	0.00000000	0.00000000	-0.02169315
46.10000780	0.00000000	0.00000000	-0.02169197
46.10250779	0.00000000	0.00000000	-0.02169079
46.10500779	0.00000000	0.00000000	-0.02168962
46.10750778	0.00000000	0.00000000	-0.02168844
46.11000778	0.00000000	0.00000000	-0.02168727
46.11250777	0.00000000	0.00000000	-0.02168609
46.11500777	0.00000000	0.00000000	-0.02168491
46.11750776	0.00000000	0.00000000	-0.02168374
46.12000776	0.00000000	0.00000000	-0.02168256
46.12250775	0.00000000	0.00000000	-0.02168139
46.12500775	0.00000000	0.00000000	-0.02168021
46.12750774	0.00000000	0.00000000	-0.02167904
46.13000774	0.00000000	0.00000000	-0.02167786
46.13250773	0.00000000	0.00000000	-0.02167669
46.13500773	0.00000000	0.00000000	-0.02167551
46.13750772	0.00000000	0.00000000	-0.02167434
46.14000772	0.00000000	0.00000000	-0.02167316
46.14250771	0.00000000	0.00000000	-0.02167199
46.14500771	0.00000000	0.00000000	-0.02167082
46.14750770	0.00000000	0.00000000	-0.02166964
46.15000770	0.00000000	0.00000000	-0.02166847
46.15250769	0.00000000	0.00000000	-0.02166730
46.15500769	0.00000000	0.00000000	-0.02166612
46.15750768	0.00000000	0.00000000	-0.02166495
46.16000768	0.00000000	0.00000000	-0.02166377
46.16250767	0.00000000	0.00000000	-0.02166260
46.16500767	0.00000000	0.00000000	-0.02166143
46.16750766	0.00000000	0.00000000	-0.02166026
46.17000766	0.00000000	0.00000000	-0.02165908
46.17250765	0.00000000	0.00000000	-0.02165791
46.17500765	0.00000000	0.00000000	-0.02165674
46.17750764	0.00000000	0.00000000	-0.02165556
46.18000764	0.00000000	0.00000000	-0.02165439
46.18250764	0.00000000	0.00000000	-0.02165322
46.18500763	0.00000000	0.00000000	-0.02165205
46.18750762	0.00000000	0.00000000	-0.02165088
46.19000762	0.00000000	0.00000000	-0.02164970
46.19250761	0.00000000	0.00000000	-0.02164853
46.19500761	0.00000000	0.00000000	-0.02164736
46.19750760	0.00000000	0.00000000	-0.02164619
46.20000760	0.00000000	0.00000000	-0.02164502
46.20250760	0.00000000	0.00000000	-0.02164385
46.20500759	0.00000000	0.00000000	-0.02164268
46.20750758	0.00000000	0.00000000	-0.02164150
46.21000758	0.00000000	0.00000000	-0.02164033
46.21250757	0.00000000	0.00000000	-0.02163916
46.21500757	0.00000000	0.00000000	-0.02163799
46.21750756	0.00000000	0.00000000	-0.02163682
46.22000756	0.00000000	0.00000000	-0.02163565
46.22250755	0.00000000	0.00000000	-0.02163448
46.22500755	0.00000000	0.00000000	-0.02163331
46.22750754	0.00000000	0.00000000	-0.02163214
46.23000754	0.00000000	0.00000000	-0.02163097
46.23250753	0.00000000	0.00000000	-0.02162980
46.23500753	0.00000000	0.00000000	-0.02162863
46.23750752	0.00000000	0.00000000	-0.02162746
46.24000752	0.00000000	0.00000000	-0.02162629
46.24250751	0.00000000	0.00000000	-0.02162512
46.24500751	0.00000000	0.00000000	-0.02162396
46.24750750	0.00000000	0.00000000	-0.02162279
46.25000750	0.00000000	0.00000000	-0.02162162
46.25250749	0.00000000	0.00000000	-0.02162045
46.25500749	0.00000000	0.00000000	-0.02161928
46.25750748	0.00000000	0.00000000	-0.02161811
46.26000748	0.00000000	0.00000000	-0.02161694
46.26250747	0.00000000	0.00000000	-0.02161578
46.26500747	0.00000000	0.00000000	-0.02161461
46.26750746	0.00000000	0.00000000	-0.02161344
46.27000746	0.00000000	0.00000000	-0.02161227
46.27250745	0.00000000	0.00000000	-0.02161110
46.27500745	0.00000000	0.00000000	-0.02160994
46.27750744	0.00000000	0.00000000	-0.02160877
46.28000744	0.00000000	0.00000000	-0.02160760
46.28250743	0.00000000	0.00000000	-0.02160644
46.28500743	0.00000000	0.00000000	-0.02160527
46.28750742	0.00000000	0.00000000	-0.02160410
46.29000742	0.00000000	0.00000000	-0.02160293
46.29250741	0.00000000	0.00000000	-0.02160177
46.29500741	0.00000000	0.00000000	-0.02160060
46.29750740	0.00000000	0.00000000	-0.02159943
46.30000740	0.00000000	0.00000000	-0.02159827
46.30250739	0.00000000	0.00000000	-0.02159710
46.30500739	0.00000000	0.00000000	-0.02159594
46.30750738	0.00000000	0.00000000	-0.02159477
46.31000738	0.00000000	0.00000000	-0.02159360
46.31250737	0.00000000	0.00000000	-0.02159244
46.31500737	0.00000000	0.00000000	-0.02159127
46.31750736	0.00000000	0.00000000	-0.02159011
46.32000736	0.00000000	0.00000000	-0.02158894
46.32250735	0.00000000	0.00000000	-0.02158778
46.32500735	0.00000000	0.00000000	-0.02158661
46.32750734	0.00000000	0.00000000	-0.02158545
46.33000734	0.00000000	0.00000000	-0.02158428
46.33250733	0.00000000	0.00000000	-0.02158312
46.33500733	0.00000000	0.00000000	-0.02158195
46.33750732	0.00000000	0.00000000	-0.02158079
46.34000732	0.00000000	0.00000000	-0.02157963
46.34250731	0.00000000	0.00000000	-0.02157846
46.34500731	0.00000000	0.00000000	-0.02157730
46.34750730	0.00000000	0.00000000	-0.02157613
46.35000730	0.00000000	0.00000000	-0.02157497
46.35250729	0.00000000	0.00000000	-0.02157381
46.35500729	0.00000000	0.00000000	-0.02157264
46.35750728	0.00000000	0.00000000	-0.02157148
46.36000728	0.00000000	0.00000000	-0.02157032
46.36250727	0.00000000	0.00000000	-0.02156915
46.36500727	0.00000000	0.00000000	-0.02156799
46.36750726	0.00000000	0.00000000	-0.02156683
46.37000726	0.00000000	0.00000000	-0.02156566
46.37250725	0.00000000	0.00000000	-0.02156450
46.37500725	0.00000000	0.00000000	-0.02156334
46.37750724	0.00000000	0.00000000	-0.02156218
46.38000724	0.00000000	0.00000000	-0.02156101
46.38250723	0.00000000	0.00000000	-0.02155985
46.38500723	0.00000000	0.00000000	-0.02155869
46.38750723	0.00000000	0.00000000	-0.02155753
46.39000722	0.00000000	0.00000000	-0.02155637
46.39250721	0.00000000	0.00000000	-0.02155520
46.39500721	0.00000000	0.00000000	-0.02155404
46.39750720	0.00000000	0.00000000	-0.02155288
46.40000720	0.00000000	0.00000000	-0.02155172
46.40250719	0.00000000	0.00000000	-0.02155056
46.40500719	0.00000000	0.00000000	-0.02154940
46.40750719	0.00000000	0.00000000	-0.02154824
46.41000718	0.00000000	0.00000000	-0.02154708
46.41250717	0.00000000	0.00000000	-0.02154592
46.41500717	0.00000000	0.00000000	-0.02154476
46.41750716	0.00000000	0.00000000	-0.02154360
46.42000716	0.00000000	0.00000000	-0.02154244
46.42250715	0.00000000	0.00000000	-0.02154128
46.42500715	0.00000000	0.00000000	-0.02154012
46.42750714	0.00000000	0.00000000	-0.02153896
46.43000714	0.00000000	0.00000000	-0.02153780
46.43250713	0.00000000	0.00000000	-0.02153664
46.43500713	0.00000000	0.00000000	-0.02153548
46.43750712	0.00000000	0.00000000	-0.02153432
46.44000712	0.00000000	0.00000000	-0.02153316
46.44250711	0.00000000	0.00000000	-0.02153200
46.44500711	0.00000000	0.00000000	-0.02153084
46.44750710	0.00000000	0.00000000	-0.02152968
46.45000710	0.00000000	0.00000000	-0.02152852
46.45250709	0.00000000	0.00000000	-0.02152736
46.45500709	0.00000000	0.00000000	-0.02152620
46.45750708	0.00000000	0.00000000	-0.02152505
46.46000708	0.00000000	0.00000000	-0.02152389
46.46250707	0.00000000	0.00000000	-0.02152273
46.46500707	0.00000000	0.00000000	-0.02152157
46.46750706	0.00000000	0.00000000	-0.02152041
46.47000706	0.00000000	0.00000000	-0.02151926
46.47250705	0.00000000	0.00000000	-0.02151810
46.47500705	0.00000000	0.00000000	-0.02151694
46.47750704	0.00000000	0.00000000	-0.02151578
46.48000704	0.00000000	0.00000000	-0.02151463
46.48250703	0.00000000	0.00000000	-0.02151347
46.48500703	0.00000000	0.00000000	-0.02151231
46.48750702	0.00000000	0.00000000	-0.02151116
46.49000702	0.00000000	0.00000000	-0.02151000
46.49250701	0.00000000	0.00000000	-0.02150884
46.49500701	0.00000000	0.00000000	-0.02150769
46.49750700	0.00000000	0.00000000	-0.02150653
46.50000700	0.00000000	0.00000000	-0.02150537
46.50250699	0.00000000	0.00000000	-0.02150422
46.50500699	0.00000000	0.00000000	-0.02150306
46.50750698	0.00000000	0.00000000	-0.02150191
46.51000698	0.00000000	0.00000000	-0.02150075
46.51250697	0.00000000	0.00000000	-0.02149959
46.51500697	0.00000000	0.00000000	-0.02149844
46.51750696	0.00000000	0.00000000	-0.02149728
46.52000696	0.00000000	0.00000000	-0.02149613
46.52250695	0.00000000	0.00000000	-0.02149497
46.52500695	0.00000000	0.00000000	-0.02149382
46.52750694	0.00000000	0.00000000	-0.02149266
46.53000694	0.00000000	0.00000000	-0.02149151
46.53250693	0.00000000	0.00000000	-0.02149035
46.53500693	0.00000000	0.00000000	-0.02148920
46.53750692	0.00000000	0.00000000	-0.02148804
46.54000692	0.00000000	0.00000000	-0.02148689
46.54250691	0.00000000	0.00000000	-0.02148574
46.54500691	0.00000000	0.00000000	-0.02148458
46.54750690	0.00000000	0.00000000	-0.02148343
46.55000690	0.00000000	0.00000000	-0.02148227
46.55250689	0.00000000	0.00000000	-0.02148112
46.55500689	0.00000000	0.00000000	-0.02147997
46.55750688	0.00000000	0.00000000	-0.02147881
46.56000688	0.00000000	0.00000000	-0.02147766
46.56250687	0.00000000	0.00000000	-0.02147651
46.56500687	0.00000000	0.00000000	-0.02147535
46.56750686	0.00000000	0.00000000	-0.02147420
46.57000686	0.00000000	0.00000000	-0.02147305
46.57250686	0.00000000	0.00000000	-0.02147190
46.57500685	0.00000000	0.00000000	-0.02147074
46.57750684	0.00000000	0.00000000	-0.02146959
46.58000684	0.00000000	0.00000000	-0.02146844
46.58250683	0.00000000	0.00000000	-0.02146729
46.58500683	0.00000000	0.00000000	-0.02146613
46.58750682	0.00000000	0.00000000	-0.02146498
46.59000682	0.00000000	0.00000000	-0.02146383
46.59250682	0.00000000	0.00000000	-0.02146268
46.59500681	0.00000000	0.00000000	-0.02146153
46.59750680	0.00000000	0.00000000	-0.02146038
46.60000680	0.00000000	0.00000000	-0.02145922
46.60250679	0.00000000	0.00000000	-0.02145807
46.60500679	0.00000000	0.00000000	-0.02145692
46.60750678	0.00000000	0.00000000	-0.02145577
46.61000678	0.00000000	0.00000000	-0.02145462
46.61250677	0.00000000	0.00000000	-0.02145347
46.61500677	0.00000000	0.00000000	-0.02145232
46.61750676	0.00000000	0.00000000	-0.02145117
46.62000676	0.00000000	0.00000000	-0.02145002
46.62250675	0.00000000	0.00000000	-0.02144887
46.62500675	0.00000000	0.00000000	-0.02144772
46.62750674	0.00000000	0.00000000	-0.02144657
46.63000674	0.00000000	0.00000000	-0.02144542
46.63250673	0.00000000	0.00000000	-0.02144427
46.63500673	0.00000000	0.00000000	-0.02144312
46.63750672	0.00000000	0.00000000	-0.02144197
46.64000672	0.00000000	0.00000000	-0.02144082
46.64250671	0.00000000	0.00000000	-0.02143967
46.64500671	0.00000000	0.00000000	-0.02143852
46.64750670	0.00000000	0.00000000	-0.02143737
46.65000670	0.00000000	0.00000000	-0.02143622
46.65250669	0.00000000	0.00000000	-0.02143508
46.65500669	0.00000000	0.00000000	-0.02143393
46.65750668	0.00000000	0.00000000	-0.02143278
46.66000668	0.00000000	0.00000000	-0.02143163
46.66250667	0.00000000	0.00000000	-0.02143048
46.66500667	0.00000000	0.00000000	-0.02142933
46.66750666	0.00000000	0.00000000	-0.02142819
46.67000666	0.00000000	0.00000000	-0.02142704
46.67250665	0.00000000	0.00000000	-0.02142589
46.67500665	0.00000000	0.00000000	-0.02142474
46.67750664	0.00000000	0.00000000	-0.02142360
46.68000664	0.00000000	0.00000000	-0.02142245
46.68250663	0.00000000	0.00000000	-0.02142130
46.68500663	0.00000000	0.00000000	-0.02142015
46.68750662	0.00000000	0.00000000	-0.02141901
46.69000662	0.00000000	0.00000000	-0.02141786
46.69250661	0.00000000	0.00000000	-0.02141671
46.69500661	0.00000000	0.00000000	-0.02141557
46.69750660	0.00000000	0.00000000	-0.02141442
46.70000660	0.00000000	0.00000000	-0.02141327
46.70250659	0.00000000	0.00000000	-0.02141213
46.70500659	0.00000000	0.00000000	-0.02141098
46.70750658	0.00000000	0.00000000	-0.02140983
46.71000658	0.00000000	0.00000000	-0.02140869
46.71250657	0.00000000	0.00000000	-0.02140754
46.71500657	0.00000000	0.00000000	-0.02140640
46.71750656	0.00000000	0.00000000	-0.02140525
46.72000656	0.00000000	0.00000000	-0.02140411
46.72250655	0.00000000	0.00000000	-0.02140296
46.72500655	0.00000000	0.00000000	-0.02140182
46.72750654	0.00000000	0.00000000	-0.02140067
46.73000654	0.00000000	0.00000000	-0.02139953
46.73250653	0.00000000	0.00000000	-0.02139838
46.73500653	0.00000000	0.00000000	-0.02139724
46.73750652	0.00000000	0.00000000	-0.02139609
46.74000652	0.00000000	0.00000000	-0.02139495
46.74250651	0.00000000	0.00000000	-0.02139380
46.74500651	0.00000000	0.00000000	-0.02139266
46.74750650	0.00000000	0.00000000	-0.02139152
46.75000650	0.00000000	0.00000000	-0.02139037
46.75250649	0.00000000	0.00000000	-0.02138923
46.75500649	0.00000000	0.00000000	-0.02138808
46.75750648	0.00000000	0.00000000	-0.02138694
46.76000648	0.00000000	0.00000000	-0.02138580
46.76250647	0.00000000	0.00000000	-0.02138465
46.76500647	0.00000000	0.00000000	-0.02138351
46.76750646	0.00000000	0.00000000	-0.02138237
46.77000646	0.00000000	0.00000000	-0.02138122
46.77250645	0.00000000	0.00000000	-0.02138008
46.77500645	0.00000000	0.00000000	-0.02137894
46.77750645	0.00000000	0.00000000	-0.02137780
46.78000644	0.00000000	0.00000000	-0.02137665
46.78250643	0.00000000	0.00000000	-0.02137551
46.78500643	0.00000000	0.00000000	-0.02137437
46.78750642	0.00000000	0.00000000	-0.02137323
46.79000642	0.00000000	0.00000000	-0.02137209
46.79250641	0.00000000	0.00000000	-0.02137094
46.79500641	0.00000000	0.00000000	-0.02136980
46.79750641	0.00000000	0.00000000	-0.02136866
46.80000640	0.00000000	0.00000000	-0.02136752
46.80250639	0.00000000	0.00000000	-0.02136638
46.80500639	0.00000000	0.00000000	-0.02136524
46.80750638	0.00000000	0.00000000	-0.02136409
46.81000638	0.00000000	0.00000000	-0.02136295
46.81250637	0.00000000	0.00000000	-0.02136181
46.81500637	0.00000000	0.00000000	-0.02136067
46.81750636	0.00000000	0.00000000	-0.02135953
46.82000636	0.00000000	0.00000000	-0.02135839
46.82250635	0.00000000	0.00000000	-0.02135725
46.82500635	0.00000000	0.00000000	-0.02135611
46.82750634	0.00000000	0.00000000	-0.02135497
46.83000634	0.00000000	0.00000000	-0.02135383
46.83250633	0.00000000	0.00000000	-0.02135269
46.83500633	0.00000000	0.00000000	-0.02135155
46.83750632	0.00000000	0.00000000	-0.02135041
46.84000632	0.00000000	0.00000000	-0.02134927
46.84250631	0.00000000	0.00000000	-0.02134813
46.84500631	0.00000000	0.00000000	-0.02134699
46.84750630	0.00000000	0.00000000	-0.02134585
46.85000630	0.00000000	0.00000000	-0.02134471
46.85250629	0.00000000	0.00000000	-0.02134358
46.85500629	0.00000000	0.00000000	-0.02134244
46.85750628	0.00000000	0.00000000	-0.02134130
46.86000628	0.00000000	0.00000000	-0.02134016
46.86250627	0.00000000	0.00000000	-0.02133902
46.86500627	0.00000000	0.00000000	-0.02133788
46.86750626	0.00000000	0.00000000	-0.02133674
46.87000626	0.00000000	0.00000000	-0.02133561
46.87250625	0.00000000	0.00000000	-0.02133447
46.87500625	0.00000000	0.00000000	-0.02133333
46.87750624	0.00000000	0.00000000	-0.02133219
46.88000624	0.00000000	0.00000000	-0.02133106
46.88250623	0.00000000	0.00000000	-0.02132992
46.88500623	0.00000000	0.00000000	-0.02132878
46.88750622	0.00000000	0.00000000	-0.02132764
46.89000622	0.00000000	0.00000000	-0.02132651
46.89250621	0.00000000	0.00000000	-0.02132537
46.89500621	0.00000000	0.00000000	-0.02132423
46.89750620	0.00000000	0.00000000	-0.02132310
46.90000620	0.00000000	0.00000000	-0.02132196
46.90250619	0.00000000	0.00000000	-0.02132082
46.90500619	0.00000000	0.00000000	-0.02131969
46.90750618	0.00000000	0.00000000	-0.02131855
46.91000618	0.00000000	0.00000000	-0.02131741
46.91250617	0.00000000	0.00000000	-0.02131628
46.91500617	0.00000000	0.00000000	-0.02131514
46.91750616	0.00000000	0.00000000	-0.02131401
46.92000616	0.00000000	0.00000000	-0.02131287
46.92250615	0.00000000	0.00000000	-0.02131173
46.92500615	0.00000000	0.00000000	-0.02131060
46.92750614	0.00000000	0.00000000	-0.02130946
46.93000614	0.00000000	0.00000000	-0.02130833
46.93250613	0.00000000	0.00000000	-0.02130719
46.93500613	0.00000000	0.00000000	-0.02130606
46.93750612	0.00000000	0.00000000	-0.02130492
46.94000612	0.00000000	0.00000000	-0.02130379
46.94250611	0.00000000	0.00000000	-0.02130265
46.94500611	0.00000000	0.00000000	-0.02130152
46.94750610	0.00000000	0.00000000	-0.02130039
46.95000610	0.00000000	0.00000000	-0.02129925
46.95250609	0.00000000	0.00000000	-0.02129812
46.95500609	0.00000000	0.00000000	-0.02129698
46.95750608	0.00000000	0.00000000	-0.02129585
46.96000608	0.00000000	0.00000000	-0.02129472
46.96250607	0.00000000	0.00000000	-0.02129358
46.96500607	0.00000000	0.00000000	-0.02129245
46.96750606	0.00000000	0.00000000	-0.02129132
46.97000606	0.00000000	0.00000000	-0.02129018
46.97250605	0.00000000	0.00000000	-0.02128905
46.97500605	0.00000000	0.00000000	-0.02128792
46.97750604	0.00000000	0.00000000	-0.02128678
46.98000604	0.00000000	0.00000000	-0.02128565
46.98250604	0.00000000	0.00000000	-0.02128452
46.98500603	0.00000000	0.00000000	-0.02128339
46.98750602	0.00000000	0.00000000	-0.02128225
46.99000602	0.00000000	0.00000000	-0.02128112
46.99250601	0.00000000	0.00000000	-0.02127999
46.99500601	0.00000000	0.00000000	-0.02127886
46.99750600	0.00000000	0.00000000	-0.02127772
47.00000600	0.00000000	0.00000000	-0.02127659
47.00250599	0.00000000	0.00000000	-0.02127546
47.00500599	0.00000000	0.00000000	-0.02127433
47.00750598	0.00000000	0.00000000	-0.02127320
47.01000598	0.00000000	0.00000000	-0.02127207
47.01250597	0.00000000	0.00000000	-0.02127094
47.01500597	0.00000000	0.00000000	-0.02126980
47.01750596	0.00000000	0.00000000	-0.02126867
47.02000596	0.00000000	0.00000000	-0.02126754
47.02250595	0.00000000	0.00000000	-0.02126641
47.02500595	0.00000000	0.00000000	-0.02126528
47.02750594	0.00000000	0.00000000	-0.02126415
47.03000594	0.00000000	0.00000000	-0.02126302
47.03250593	0.00000000	0.00000000	-0.02126189
47.03500593	0.00000000	0.00000000	-0.02126076
47.03750592	0.00000000	0.00000000	-0.02125963
47.04000592	0.00000000	0.00000000	-0.02125850
47.04250591	0.00000000	0.00000000	-0.02125737
47.04500591	0.00000000	0.00000000	-0.02125624
47.04750590	0.00000000	0.00000000	-0.02125511
47.05000590	0.00000000	0.00000000	-0.02125398
47.05250589	0.00000000	0.00000000	-0.02125285
47.05500589	0.00000000	0.00000000	-0.02125172
47.05750588	0.00000000	0.00000000	-0.02125060
47.06000588	0.00000000	0.00000000	-0.02124947
47.06250587	0.00000000	0.00000000	-0.02124834
47.06500587	0.00000000	0.00000000	-0.02124721
47.06750586	0.00000000	0.00000000	-0.02124608
47.07000586	0.00000000	0.00000000	-0.02124495
47.07250585	0.00000000	0.00000000	-0.02124382
47.07500585	0.00000000	0.00000000	-0.02124270
47.07750584	0.00000000	0.00000000	-0.02124157
47.08000584	0.00000000	0.00000000	-0.02124044
47.08250583	0.00000000	0.00000000	-0.02123931
47.08500583	0.00000000	0.00000000	-0.02123818
47.08750582	0.00000000	0.00000000	-0.02123706
47.09000582	0.00000000	0.00000000	-0.02123593
47.09250581	0.00000000	0.00000000	-0.02123480
47.09500581	0.00000000	0.00000000	-0.02123367
47.09750580	0.00000000	0.00000000	-0.02123255
47.10000580	0.00000000	0.00000000	-0.02123142
47.10250579	0.00000000	0.00000000	-0.02123029
47.10500579	0.00000000	0.00000000	-0.02122917
47.10750578	0.00000000	0.00000000	-0.02122804
47.11000578	0.00000000	0.00000000	-0.02122691
47.11250577	0.00000000	0.00000000	-0.02122579
47.11500577	0.00000000	0.00000000	-0.02122466
47.11750576	0.00000000	0.00000000	-0.02122353
47.12000576	0.00000000	0.00000000	-0.02122241
47.12250575	0.00000000	0.00000000	-0.02122128
47.12500575	0.00000000	0.00000000	-0.02122016
47.12750574	0.00000000	0.00000000	-0.02121903
47.13000574	0.00000000	0.00000000	-0.02121791
47.13250573	0.00000000	0.00000000	-0.02121678
47.13500573	0.00000000	0.00000000	-0.02121565
47.13750572	0.00000000	0.00000000	-0.02121453
47.14000572	0.00000000	0.00000000	-0.02121340
47.14250571	0.00000000	0.00000000	-0.02121228
47.14500571	0.00000000	0.00000000	-0.02121115
47.14750570	0.00000000	0.00000000	-0.02121003
47.15000570	0.00000000	0.00000000	-0.02120891
47.15250569	0.00000000	0.00000000	-0.02120778
47.15500569	0.00000000	0.00000000	-0.02120666
47.15750568	0.00000000	0.00000000	-0.02120553
47.16000568	0.00000000	0.00000000	-0.02120441
47.16250567	0.00000000	0.00000000	-0.02120328
47.16500567	0.00000000	0.00000000	-0.02120216
47.16750567	0.00000000	0.00000000	-0.02120104
47.17000566	0.00000000	0.00000000	-0.02119991
47.17250565	0.00000000	0.00000000	-0.02119879
47.17500565	0.00000000	0.00000000	-0.02119767
47.17750564	0.00000000	0.00000000	-0.02119654
47.18000564	0.00000000	0.00000000	-0.02119542
47.18250563	0.00000000	0.00000000	-0.02119430
47.18500563	0.00000000	0.00000000	-0.02119317
47.18750563	0.00000000	0.00000000	-0.02119205
47.19000562	0.00000000	0.00000000	-0.02119093
47.19250561	0.00000000	0.00000000	-0.02118981
47.19500561	0.00000000	0.00000000	-0.02118868
47.19750560	0.00000000	0.00000000	-0.02118756
47.20000560	0.00000000	0.00000000	-0.02118644
47.20250559	0.00000000	0.00000000	-0.02118532
47.20500559	0.00000000	0.00000000	-0.02118419
47.20750558	0.00000000	0.00000000	-0.02118307
47.21000558	0.00000000	0.00000000	-0.02118195
47.21250557	0.00000000	0.00000000	-0.02118083
47.21500557	0.00000000	0.00000000	-0.02117971
47.21750556	0.00000000	0.00000000	-0.02117859
47.22000556	0.00000000	0.00000000	-0.02117746
47.22250555	0.00000000	0.00000000	-0.02117634
47.22500555	0.00000000	0.00000000	-0.02117522
47.22750554	0.00000000	0.00000000	-0.02117410
47.23000554	0.00000000	0.00000000	-0.02117298
47.23250553	0.00000000	0.00000000	-0.02117186
47.23500553	0.00000000	0.00000000	-0.02117074
47.23750552	0.00000000	0.00000000	-0.02116962
47.24000552	0.00000000	0.00000000	-0.02116850
47.24250551	0.00000000	0.00000000	-0.02116738
47.24500551	0.00000000	0.00000000	-0.02116626
47.24750550	0.00000000	0.00000000	-0.02116514
47.25000550	0.00000000	0.00000000	-0.02116402
47.25250549	0.00000000	0.00000000	-0.02116290
47.25500549	0.00000000	0.00000000	-0.02116178
47.25750548	0.00000000	0.00000000	-0.02116066
47.26000548	0.00000000	0.00000000	-0.02115954
47.26250547	0.00000000	0.00000000	-0.02115842
47.26500547	0.00000000	0.00000000	-0.02115730
47.26750546	0.00000000	0.00000000	-0.02115618
47.27000546	0.00000000	0.00000000	-0.02115506
47.27250545	0.00000000	0.00000000	-0.02115395
47.27500545	0.00000000	0.00000000	-0.02115283
47.27750544	0.00000000	0.00000000	-0.02115171
47.28000544	0.00000000	0.00000000	-0.02115059
47.28250543	0.00000000	0.00000000	-0.02114947
47.28500543	0.00000000	0.00000000	-0.02114835
47.28750542	0.00000000	0.00000000	-0.02114724
47.29000542	0.00000000	0.00000000	-0.02114612
47.29250541	0.00000000	0.00000000	-0.02114500
47.29500541	0.00000000	0.00000000	-0.02114388
47.29750540	0.00000000	0.00000000	-0.02114276
47.30000540	0.00000000	0.00000000	-0.02114165
47.30250539	0.00000000	0.00000000	-0.02114053
47.30500539	0.00000000	0.00000000	-0.02113941
47.30750538	0.00000000	0.00000000	-0.02113829
47.31000538	0.00000000	0.00000000	-0.02113718
47.31250537	0.00000000	0.00000000	-0.02113606
47.31500537	0.00000000	0.00000000	-0.02113494
47.31750536	0.00000000	0.00000000	-0.02113383
47.32000536	0.00000000	0.00000000	-0.02113271
47.32250535	0.00000000	0.00000000	-0.02113159
47.32500535	0.00000000	0.00000000	-0.02113048
47.32750534	0.00000000	0.00000000	-0.02112936
47.33000534	0.00000000	0.00000000	-0.02112825
47.33250533	0.00000000	0.00000000	-0.02112713
47.33500533	0.00000000	0.00000000	-0.02112601
47.33750532	0.00000000	0.00000000	-0.02112490
47.34000532	0.00000000	0.00000000	-0.02112378
47.34250531	0.00000000	0.00000000	-0.02112267
47.34500531	0.00000000	0.00000000	-0.02112155
47.34750530	0.00000000	0.00000000	-0.02112044
47.35000530	0.00000000	0.00000000	-0.02111932
47.35250529	0.00000000	0.00000000	-0.02111821
47.35500529	0.00000000	0.00000000	-0.02111709
47.35750528	0.00000000	0.00000000	-0.02111598
